"ano" "sigla_uf" "id_classe" "area"
"547" 1987 "AP" "41" 0.972471896484375
"548" 1987 "BA" "0" 3.1892685
"549" 1987 "BA" "3" 47171.3440986017
"550" 1987 "BA" "4" 272143.523612553
"551" 1987 "BA" "5" 648.028101271493
"552" 1987 "BA" "9" 752.089737456608
"553" 1987 "BA" "11" 3159.62312745518
"554" 1987 "BA" "12" 41363.8658701289
"555" 1987 "BA" "13" 201.002279103457
"556" 1987 "BA" "15" 133368.233660393
"557" 1987 "BA" "20" 83.4527684975586
"558" 1987 "BA" "21" 51587.3069829757
"559" 1987 "BA" "23" 429.180096485415
"560" 1987 "BA" "24" 699.280655544549
"561" 1987 "BA" "25" 2467.26644880456
"562" 1987 "BA" "29" 347.737888379943
"563" 1987 "BA" "30" 20.6053901246338
"564" 1987 "BA" "31" 12.3894169296265
"565" 1987 "BA" "32" 50.8858708833618
"566" 1987 "BA" "33" 6103.16902421538
"567" 1987 "BA" "39" 669.225781839663
"568" 1987 "BA" "41" 1980.60625955796
"569" 1987 "BA" "46" 685.297909333128
"570" 1987 "BA" "47" 0.0138072728271484
"571" 1987 "BA" "48" 125.870106841492
"572" 1987 "BA" "49" 178.171703250243
"573" 1987 "BA" "50" 466.682225036075
"574" 1987 "CE" "0" 0.815104796936035
"575" 1987 "CE" "3" 13134.4807770111
"576" 1987 "CE" "4" 101085.332935635
"577" 1987 "CE" "5" 156.258128112731
"578" 1987 "CE" "12" 2914.93953573919
"579" 1987 "CE" "15" 2880.61231403731
"580" 1987 "CE" "21" 23175.1643447897
"581" 1987 "CE" "23" 630.738487746089
"582" 1987 "CE" "24" 416.576426960183
"583" 1987 "CE" "25" 1432.37827699157
"584" 1987 "CE" "29" 0.0782877416381836
"585" 1987 "CE" "30" 3.81961747216796
"586" 1987 "CE" "31" 29.7512197230224
"587" 1987 "CE" "32" 59.4643173800044
"588" 1987 "CE" "33" 2381.2291274176
"589" 1987 "CE" "41" 97.3178121835964
"590" 1987 "CE" "48" 245.199905981199
"591" 1987 "CE" "49" 224.402644795109
"592" 1987 "CE" "50" 0.115024726257324
"593" 1987 "DF" "0" 0.012055149597168
"594" 1987 "DF" "3" 460.234521909353
"595" 1987 "DF" "4" 1428.07838464323
"596" 1987 "DF" "9" 0.379631717407227
"597" 1987 "DF" "11" 40.0753938132323
"598" 1987 "DF" "12" 909.867679222987
"599" 1987 "DF" "15" 949.33477265824
"600" 1987 "DF" "21" 824.084889728848
"601" 1987 "DF" "24" 216.790644150986
"602" 1987 "DF" "25" 363.008139094106
"603" 1987 "DF" "30" 1.823941121521
"604" 1987 "DF" "33" 66.8273246196293
"605" 1987 "DF" "39" 494.061293124152
"606" 1987 "DF" "41" 4.39617738739013
"607" 1987 "DF" "46" 1.89440319268799
"608" 1987 "DF" "47" 0.0413068229980469
"609" 1987 "ES" "0" 2.20463635009766
"610" 1987 "ES" "3" 10049.0781522833
